ID #,Date,Link,Question,Quote
5722,4/15/12,https://www.abqjournal.com/100209/footprint-of-wars-lessons-indelible.html,N/A - Consolidated quotes appearing throughout the article.,"During the war in Vietnam I was assigned to a fighter squadron whose mission was to kill as many Viet Cong and North Vietnamese soldiers as possible. I flew 328 sorties to that end and would describe my abilities as being average among the pilots, which means I was very good. All of us were highly trained volunteers with soaring morale. We were ideal fighting machines operating on orders from the president of the United States, who was commander in chief of the strongest military and economic force in the world. I assume that our soldiers, sailors and Marines also were highly trained. So why did we lose that war? I think there are many answers. Let me tell you about one. \nA holding camp for prisoners of war was several miles from Tuy Hoa, South Vietnam, where I was stationed. A friend and I happened upon it while visiting a wounded buddy who was in a nearby Army hospital. The prison consisted of a 10-foot-wide circular plot of dirt surrounded by razor wire. It looked like some lazy jailer‰Ûªs afterthought. There was no door, no bed, no toilet, no water and no nothing except one lonely-looking Viet Cong prisoner. Although he appeared to be a young man, his face looked archaeological, with mud and wrinkles for definition, and he had a profusion of long black hair that suffered no organization on his head. \n\nMy friend and I walked up to him with blank faces and he forced a guarded, blank face back. As there was no one else around, we studied him from 3 feet away. We had not seen a prisoner before, and this one was easy to pity because he looked so frightened. I felt empty inside and wished for earlier times when distinctions between right and wrong were simpler made. \n\nHe had been newly captured by South Korean soldiers and wore only flimsy, short pants and shoes. His malaise was acute, probably with good reason, and he didn‰Ûªt appear to be enjoying any of the routine advantages of fantasy. \n\nWhen a jeep pulled up and a sergeant stepped out with food, water, a portable outhouse, some socks and a pair of GI brogans, I felt better. That‰Ûªs when I noticed what the prisoner had on his feet, and I was quickly introduced to the cold, grim face of life for jungle warriors. He was wearing sandals carved from a truck tire with straps from a rubber inner-tube. After all of my training I could not help but feel inadequate. \n\nAfter he put on his new boots his grin said that he was elated, not only because he had footwear that would last him many years, but because he could now wallow in the realization that no one was there to kill him. \n\nWhen my friend lit a cigarette the prisoner indicated that he also would like one. After a few minutes of hand haggling and grinning, we traded a package of cigarettes for his sandals. It seemed that we had become friends and were strangely satisfied, especially me because I was the proud new owner of a pair of war souvenirs that would give me bragging rights back home, and two reminders of a lost cause. \n\nAs I sit here by my little fire, 43 years later, my mind harkens to that innocent event. I wonder what happened to my friend behind the concertina wire, and hope that he‰Ûªs at home with his family. For some reason I feel like the college boy who crammed all week for a test, then flunked it. Why had I flown so many missions trying to kill this man? \n\nI had fought in a war that was waged mostly for philosophical reasons designed by men who never allowed their sense of morality to get in the way of what they mistakenly thought was the right thing to do. \n\nWith a tenuous peace in Iraq and a war in Afghanistan that continues to weary us, I can‰Ûªt help but wonder how historians will write the final accounting of those conflicts. Perhaps in the future we should more carefully weigh our possible gain from similar involvements against the probable toll, lest we suffer punitive atomic reprisals on our own soil. With all of our military superiority we lost the war in Vietnam, in part because we were fighting an enemy who was less encumbered by politics, and whose soldiers could readily make their own shoes from old truck tires."
5729,3/10/16,https://wanderlust.com/journal/the-treasure-that-lies-in-adventure/,N/A - Consolidated quotes appearing throughout the article.,"I wanted to encourage people to leave their homes, take a walk in nature, and have an adventure. As far as I know, the treasure is yet to be found‰Û_More of our population would be out in the countryside if they knew what was there waiting for them...At times I have followed an ant as he hurried along a trail. I am always interested in what he‰Ûªs thinking and where he‰Ûªs going in such a hurry. Then I realize that life isn‰Ûªt simple for him, and in many ways is similar to mine. I never stop being thankful to him for bringing my life into perspective...An old man carried the chest to the place it can be found...I want people to know that there is more than the tedium of daily routines"
5736,1/1/14,http://margiegoldsmith.com/wp-content/uploads/2014/01/The-Thrill-of-the-Chase1.pdf,N/A - Consolidated quotes appearing throughout the article.,"Then I‰Ûªm not going...‰ÛÏI had this treasure chest full of gold and jewels just burning a hole in my vault. ‰ÛÏSo I decided to go ahead and hide it somewhere in the mountains north of Santa Fe, leaving clues on how to find it for any searcher willing to try... There are dangers involved. Things can complicate the search‰ÛÓ earthquakes, mudslides, forest fires, floods, trees, falling rocks. There are those who have been at risk in water when they attempted to search someplace where it was not really safe to go. Some have not been prepared to face the elements after they parked their car and started walking. Some have lacked the proper clothing, food and water...rode 28 miles on a bicycle in the snow and almost froze after getting wet...What serious adventurers should remember is to not believe anything that is not in my poem or otherwise in my book. There‰Ûªs some misinformation out there. For instance, I never said I buried the chest, I said only that I hid it. That is not to say it is not buried, so maybe we need to define the terms. Does ‰Û÷hidden‰Ûª mean in plain sight? What is the difference between ‰Û÷buried,‰Ûª ‰Û÷entombed‰Ûª and ‰Û÷sepultured‰Ûª? What does the word ‰Û÷blaze‰Ûª in the poem mean? A horse can have a blaze on its forehead, a blaze can be scraped on a tree to mark one‰Ûªs way, a blaze can mean a flame or a scar on a rock. And what about ‰Û÷water high‰Ûª? Does it mean deep, or higher than normal?‰Û ‰ÛÏI wanted to create some intrigue and adventure and maybe a\nlittle mystery...anyone who dies with over $50 is a failure... I was hoping the treasure chase would cause some excitement and get a few guys out into the mountains. I did not expect it to get so big so fast...I think that I‰Ûªll be a little disappointed when it is found, because the mystery will be gone..."
5743,3/24/17,http://www.9news.com.au/9stories/2017/03/24/13/25/the-hunt-for-forrest-fenns-million-dollar-treasure-chest,N/A - Consolidated quotes appearing throughout the article.,"At first I thought I was going to die and I wanted my bones to be with the treasure chest, and my poem said that. When I recovered I had to change the poem. The poem reads easy, but I spent a lot of time selecting just the right words...I decided that if I had to go I would leave some of my things for those behind me to find. I worked on the whole thing for about fifteen years,"" Fenn said....When I started putting precious things in the chest I felt like I was on a roll. Since the chest could hold only 600 cubic inches of treasure I was careful to put only the best and smallest things I could find. The chest weighs 42 pounds (19kg) as it rests where I hid it...I am the only one who knows where the treasure is and I will take that knowledge to my grave...I have done my part and I first thought that if I was sorry I hid it I could always go back and get it. I was never sorry. At this point I am nothing more than an interested bystander..."
5757,3/3/13,http://www.thedailybeast.com/articles/2013/03/03/clues-for-finding-forrest-fenn-s-buried-treasure-part-2.html,N/A - Consolidated quotes appearing throughout the article.,"If I am diagnosed with terminal anything, I will not die in a hospital bed if I have a few breaths remaining. I don't want to give any more clues, but if I am not too feeble to return to the chest when my turn comes, I cannot think of any better place for my bones to rest for a few millennia... I was careful, A blaze can be on a tree, in a fire, on the face of a horse, and a host of others... Life adventures are like thunderstorms. It gets dark, the wind blows, everyone runs for cover. A few people get wet... then it's gone, until the next one. And the survivors are those with the biggest umbrella."
5764,4/14/17,http://www.zetchilli.pl/Rozrywka/CHILLOUT/Ukryl-skarb-o-wartosci-12-mln-zlotych-i-napisal-wiersz-ktory-ma-pomoc-w-jego-odnalezieniu-4008,N/A - Consolidated quotes appearing throughout the article.,"I wanted to give people hope and something they can believe... Read the hints from my poem and post them on the map of the Rocky Mountains. Combine these two information. The treasure awaits the person who will find him. Just tick the space on the map... wanted to give kids something to do. They spend too much time playing computer games. They only care about holding hands in their hands... Only a few people said it was a scam. I did not answer them in any way, because there is no point arguing. The treasure is there and waiting for the finder. (Translation from Polish back into English provided by Google Translate)"
5771,Unknown,https://thefenndiagrams.com/q-a-with-fenn/second-round-2/,Is it true that Douglas Preston was going to write a book about the Chase for you back when you got sick?,I asked Doug and three others to write the book and showed them the treasure chest. For various reasons none wanted to undertake it.    The reason I didn‰Ûªt want to write it is because I thought I would not be alive at the end of the book.
5778,Unknown,https://thefenndiagrams.com/q-a-with-fenn/second-round-2/,"And, if so, was it going to be in a fiction (novel) or non-fiction (memoir) style?",I envisioned I to be a book of fiction but the treasure part would be real.
5785,Unknown,https://thefenndiagrams.com/third/,"I‰Ûªve always wondered what a coat bracelet is.  Would you describe it, or be willing to share a photo of the dragon bracelet in your TC?",A coat bracelet is one that is worn over a sleeve in cold weather. Doesn‰Ûªt seem to plausible but that is what it is.
5792,Unknown,https://thefenndiagrams.com/q-a-with-fenn/fourth/,"When you wrote the poem, did you start with the first clue or the ninth?","I knew all along where I wanted to hide the treasure so I didn‰Ûªt need a map or any information to write the poem. Everything was in my head. It took me a while to get the wording exactly how I wanted it.  Counting the clues and hiding the chest came later. It is not likely that anyone will find it without following the clues, at least in their mind."
5799,Unknown,https://thefenndiagrams.com/q-a-with-fenn/first-round/,"Will the finder of your chest have permission to publish your 20,000 word official autobiography?",I don‰Ûªt want my autobiography published because it has not been edited and I want to change some things in it.
5806,Unknown,https://thefenndiagrams.com/q-a-with-fenn/first-round/,"Will the subtle clues in the book be explained somewhere, sometime? (Maybe you have a book to be published once the chest is found?)",The hints in The Thrill of the Chase text will not be made public because they would say more than I want to reveal. Discovering which hints to use is part of the mystery.
5813,10/2/12,http://dalneitzel.com/2012/10/02/forrest-gets-mail/,"I have a couple of suggestions for your final hour:\n1)      I would make you a similar offer like Olga requested of you ‰ÛÒ I would drive you in my vehicle ‰ÛÒ wait for a specified period of time (as determined by you) ‰ÛÒ and then drive back home.  Or\n2)      You can put the title of your vehicle in my name, make sure you don‰Ûªt leave anything personal in it at your final resting place, wipe down any fingerprints, then, when it is found it will be in my name, have my address etc. (be sure to send me photos of it)‰ÛÓpeople would swear that it was your vehicle because they had seen you driving it,  but, with it being in my name I don‰Ûªt think they would think twice about it.  And, NO I don‰Ûªt need another vehicle I have six (6) already in the family.  I would sell the vehicle for you and make an anonymous donation to a Non-Profit organization of your choice.\n3)      Also, I could suggest Parachuting‰ÛÓthat would take you back in time, however, I feel you would be too old (sorry) to make it safe to your final resting spot after that endeavor.\nI wouldn‰Ûªt want you to commit suicide like your father but, I understand.  You could draw-up a contract for us to sign stating that I couldn‰Ûªt claim the Treasure.  Doing it yourself would ensure that no one other than you and I would know the plan.  Just a thought, I know you don‰Ûªt know me or I you, I just feel a connection with you somehow.  Maybe it‰Ûªs just the long forgotten memories of my youth.  Then again, you may want to choose a closer friend or not.  Just think about it.  No rush!  I‰Ûªll go on with the remainder of my day either way.","I am a very simple person and you want me to have copious meetings with lawyers, preachers, undertakers and your family. What is wrong with me just riding my bike out there and throwing it in the ‰ÛÏwater high‰Û when I am through with it? You don‰Ûªt know how many man hours I have spent on that subject. Thanks for the input but I think you should mobilize your club and hit the trail searching for the wondrous treasure. Besides, I‰Ûªll probably get hit by a train. When you find the treasure please come sell me the great turquoise and silver bracelet that is in the chest. I wish now that I had kept it. f"
